date,season,league,home_team,away_team,market,model_prob,break_even_odds,benchmark_odds,profit_benchmark
2026-02-02,2526,Premier League,Sunderland,Burnley,UNDER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-02,2526,Premier League,Sunderland,Burnley,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,-1.0
2026-02-02,2526,Premier League,Sunderland,Burnley,BTTS_NO,0.4,2.5,2.380952380952381,1.380952380952381
2026-02-02,2526,Serie A,Udinese,Roma,OVER25,0.35,2.857142857142857,2.7210884353741496,-1.0
2026-02-02,2526,Serie A,Udinese,Roma,UNDER25,0.65,1.5384615384615383,1.4652014652014649,0.4652014652014649
2026-02-02,2526,Serie A,Udinese,Roma,BTTS_YES,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-02,2526,Serie A,Udinese,Roma,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-03,2526,Serie A,Bologna,Milan,OVER25,0.45,2.2222222222222223,2.1164021164021163,1.1164021164021163
2026-02-03,2526,Serie A,Bologna,Milan,UNDER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-03,2526,Serie A,Bologna,Milan,BTTS_YES,0.7,1.4285714285714286,1.3605442176870748,-1.0
2026-02-03,2526,Serie A,Bologna,Milan,BTTS_NO,0.30000000000000004,3.333333333333333,3.174603174603174,2.174603174603174
2026-02-06,2526,Bundesliga,Union Berlin,Ein Frankfurt,OVER25,0.6499999999999999,1.5384615384615388,1.4652014652014655,-1.0
2026-02-06,2526,Bundesliga,Union Berlin,Ein Frankfurt,UNDER25,0.3500000000000001,2.8571428571428563,2.7210884353741487,1.7210884353741487
2026-02-06,2526,Bundesliga,Union Berlin,Ein Frankfurt,BTTS_YES,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2026-02-06,2526,Bundesliga,Union Berlin,Ein Frankfurt,BTTS_NO,0.25,4.0,3.8095238095238093,-1.0
2026-02-06,2526,La Liga,Celta,Osasuna,OVER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2026-02-06,2526,La Liga,Celta,Osasuna,UNDER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-06,2526,La Liga,Celta,Osasuna,BTTS_YES,0.4,2.5,2.380952380952381,1.380952380952381
2026-02-06,2526,La Liga,Celta,Osasuna,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,-1.0
2026-02-06,2526,Ligue 1,Metz,Lille,OVER25,0.5,2.0,1.9047619047619047,-1.0
2026-02-06,2526,Ligue 1,Metz,Lille,UNDER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2026-02-06,2526,Ligue 1,Metz,Lille,BTTS_YES,0.5,2.0,1.9047619047619047,-1.0
2026-02-06,2526,Ligue 1,Metz,Lille,BTTS_NO,0.5,2.0,1.9047619047619047,0.9047619047619047
2026-02-06,2526,Premier League,Leeds,Nott'm Forest,OVER25,0.45,2.2222222222222223,2.1164021164021163,1.1164021164021163
2026-02-06,2526,Premier League,Leeds,Nott'm Forest,UNDER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-06,2526,Premier League,Leeds,Nott'm Forest,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-06,2526,Premier League,Leeds,Nott'm Forest,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-06,2526,Serie A,Verona,Pisa,OVER25,0.65,1.5384615384615383,1.4652014652014649,-1.0
2026-02-06,2526,Serie A,Verona,Pisa,UNDER25,0.35,2.857142857142857,2.7210884353741496,1.7210884353741496
2026-02-06,2526,Serie A,Verona,Pisa,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-06,2526,Serie A,Verona,Pisa,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2026-02-07,2526,Bundesliga,Freiburg,Werder Bremen,OVER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-07,2526,Bundesliga,Freiburg,Werder Bremen,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2026-02-07,2526,Bundesliga,Freiburg,Werder Bremen,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-07,2526,Bundesliga,Freiburg,Werder Bremen,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2026-02-07,2526,Bundesliga,Heidenheim,Hamburg,OVER25,0.7,1.4285714285714286,1.3605442176870748,-1.0
2026-02-07,2526,Bundesliga,Heidenheim,Hamburg,UNDER25,0.30000000000000004,3.333333333333333,3.174603174603174,2.174603174603174
2026-02-07,2526,Bundesliga,Heidenheim,Hamburg,BTTS_YES,0.7,1.4285714285714286,1.3605442176870748,-1.0
2026-02-07,2526,Bundesliga,Heidenheim,Hamburg,BTTS_NO,0.30000000000000004,3.333333333333333,3.174603174603174,2.174603174603174
2026-02-07,2526,Bundesliga,M'gladbach,Leverkusen,OVER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-07,2526,Bundesliga,M'gladbach,Leverkusen,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2026-02-07,2526,Bundesliga,M'gladbach,Leverkusen,BTTS_YES,0.4,2.5,2.380952380952381,1.380952380952381
2026-02-07,2526,Bundesliga,M'gladbach,Leverkusen,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,-1.0
2026-02-07,2526,Bundesliga,Mainz,Augsburg,OVER25,0.6,1.6666666666666667,1.5873015873015872,-1.0
2026-02-07,2526,Bundesliga,Mainz,Augsburg,UNDER25,0.4,2.5,2.380952380952381,1.380952380952381
2026-02-07,2526,Bundesliga,Mainz,Augsburg,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-07,2526,Bundesliga,Mainz,Augsburg,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2026-02-07,2526,Bundesliga,St Pauli,Stuttgart,OVER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2026-02-07,2526,Bundesliga,St Pauli,Stuttgart,UNDER25,0.4,2.5,2.380952380952381,-1.0
2026-02-07,2526,Bundesliga,St Pauli,Stuttgart,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2026-02-07,2526,Bundesliga,St Pauli,Stuttgart,BTTS_NO,0.4,2.5,2.380952380952381,-1.0
2026-02-07,2526,Bundesliga,Wolfsburg,Dortmund,OVER25,0.7,1.4285714285714286,1.3605442176870748,0.3605442176870748
2026-02-07,2526,Bundesliga,Wolfsburg,Dortmund,UNDER25,0.30000000000000004,3.333333333333333,3.174603174603174,-1.0
2026-02-07,2526,Bundesliga,Wolfsburg,Dortmund,BTTS_YES,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2026-02-07,2526,Bundesliga,Wolfsburg,Dortmund,BTTS_NO,0.25,4.0,3.8095238095238093,-1.0
2026-02-07,2526,La Liga,Barcelona,Mallorca,OVER25,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2026-02-07,2526,La Liga,Barcelona,Mallorca,UNDER25,0.25,4.0,3.8095238095238093,-1.0
2026-02-07,2526,La Liga,Barcelona,Mallorca,BTTS_YES,0.65,1.5384615384615383,1.4652014652014649,-1.0
2026-02-07,2526,La Liga,Barcelona,Mallorca,BTTS_NO,0.35,2.857142857142857,2.7210884353741496,1.7210884353741496
2026-02-07,2526,La Liga,Sociedad,Elche,OVER25,0.7,1.4285714285714286,1.3605442176870748,0.3605442176870748
2026-02-07,2526,La Liga,Sociedad,Elche,UNDER25,0.30000000000000004,3.333333333333333,3.174603174603174,-1.0
2026-02-07,2526,La Liga,Sociedad,Elche,BTTS_YES,0.8,1.25,1.1904761904761905,0.19047619047619047
2026-02-07,2526,La Liga,Sociedad,Elche,BTTS_NO,0.19999999999999996,5.000000000000001,4.761904761904763,-1.0
2026-02-07,2526,Ligue 1,Brest,Lorient,OVER25,0.5,2.0,1.9047619047619047,-1.0
2026-02-07,2526,Ligue 1,Brest,Lorient,UNDER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2026-02-07,2526,Ligue 1,Brest,Lorient,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-07,2526,Ligue 1,Brest,Lorient,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2026-02-07,2526,Ligue 1,Lens,Rennes,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-07,2526,Ligue 1,Lens,Rennes,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-07,2526,Ligue 1,Lens,Rennes,BTTS_YES,0.4,2.5,2.380952380952381,1.380952380952381
2026-02-07,2526,Ligue 1,Lens,Rennes,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,-1.0
2026-02-07,2526,Ligue 1,Nantes,Lyon,OVER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-07,2526,Ligue 1,Nantes,Lyon,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2026-02-07,2526,Ligue 1,Nantes,Lyon,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-07,2526,Ligue 1,Nantes,Lyon,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2026-02-07,2526,Premier League,Arsenal,Sunderland,OVER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2026-02-07,2526,Premier League,Arsenal,Sunderland,UNDER25,0.4,2.5,2.380952380952381,-1.0
2026-02-07,2526,Premier League,Arsenal,Sunderland,BTTS_YES,0.5,2.0,1.9047619047619047,-1.0
2026-02-07,2526,Premier League,Arsenal,Sunderland,BTTS_NO,0.5,2.0,1.9047619047619047,0.9047619047619047
2026-02-07,2526,Premier League,Bournemouth,Aston Villa,OVER25,0.6,1.6666666666666667,1.5873015873015872,-1.0
2026-02-07,2526,Premier League,Bournemouth,Aston Villa,UNDER25,0.4,2.5,2.380952380952381,1.380952380952381
2026-02-07,2526,Premier League,Bournemouth,Aston Villa,BTTS_YES,0.7,1.4285714285714286,1.3605442176870748,0.3605442176870748
2026-02-07,2526,Premier League,Bournemouth,Aston Villa,BTTS_NO,0.30000000000000004,3.333333333333333,3.174603174603174,-1.0
2026-02-07,2526,Premier League,Burnley,West Ham,OVER25,0.7,1.4285714285714286,1.3605442176870748,-1.0
2026-02-07,2526,Premier League,Burnley,West Ham,UNDER25,0.30000000000000004,3.333333333333333,3.174603174603174,2.174603174603174
2026-02-07,2526,Premier League,Burnley,West Ham,BTTS_YES,0.7,1.4285714285714286,1.3605442176870748,-1.0
2026-02-07,2526,Premier League,Burnley,West Ham,BTTS_NO,0.30000000000000004,3.333333333333333,3.174603174603174,2.174603174603174
2026-02-07,2526,Premier League,Fulham,Everton,OVER25,0.4,2.5,2.380952380952381,1.380952380952381
2026-02-07,2526,Premier League,Fulham,Everton,UNDER25,0.6,1.6666666666666667,1.5873015873015872,-1.0
2026-02-07,2526,Premier League,Fulham,Everton,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-07,2526,Premier League,Fulham,Everton,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-07,2526,Premier League,Man United,Tottenham,OVER25,0.6,1.6666666666666667,1.5873015873015872,-1.0
2026-02-07,2526,Premier League,Man United,Tottenham,UNDER25,0.4,2.5,2.380952380952381,1.380952380952381
2026-02-07,2526,Premier League,Man United,Tottenham,BTTS_YES,0.7,1.4285714285714286,1.3605442176870748,-1.0
2026-02-07,2526,Premier League,Man United,Tottenham,BTTS_NO,0.30000000000000004,3.333333333333333,3.174603174603174,2.174603174603174
2026-02-07,2526,Premier League,Newcastle,Brentford,OVER25,0.4,2.5,2.380952380952381,1.380952380952381
2026-02-07,2526,Premier League,Newcastle,Brentford,UNDER25,0.6,1.6666666666666667,1.5873015873015872,-1.0
2026-02-07,2526,Premier League,Newcastle,Brentford,BTTS_YES,0.4,2.5,2.380952380952381,1.380952380952381
2026-02-07,2526,Premier League,Newcastle,Brentford,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,-1.0
2026-02-07,2526,Premier League,Wolves,Chelsea,OVER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2026-02-07,2526,Premier League,Wolves,Chelsea,UNDER25,0.5,2.0,1.9047619047619047,-1.0
2026-02-07,2526,Premier League,Wolves,Chelsea,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2026-02-07,2526,Premier League,Wolves,Chelsea,BTTS_NO,0.4,2.5,2.380952380952381,-1.0
2026-02-07,2526,Serie A,Fiorentina,Torino,OVER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2026-02-07,2526,Serie A,Fiorentina,Torino,UNDER25,0.4,2.5,2.380952380952381,-1.0
2026-02-07,2526,Serie A,Fiorentina,Torino,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-07,2526,Serie A,Fiorentina,Torino,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-07,2526,Serie A,Genoa,Napoli,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-07,2526,Serie A,Genoa,Napoli,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-07,2526,Serie A,Genoa,Napoli,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-07,2526,Serie A,Genoa,Napoli,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-08,2526,Bundesliga,Bayern Munich,Hoffenheim,OVER25,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2026-02-08,2526,Bundesliga,Bayern Munich,Hoffenheim,UNDER25,0.25,4.0,3.8095238095238093,-1.0
2026-02-08,2526,Bundesliga,Bayern Munich,Hoffenheim,BTTS_YES,0.65,1.5384615384615383,1.4652014652014649,0.4652014652014649
2026-02-08,2526,Bundesliga,Bayern Munich,Hoffenheim,BTTS_NO,0.35,2.857142857142857,2.7210884353741496,-1.0
2026-02-08,2526,Bundesliga,FC Koln,RB Leipzig,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-08,2526,Bundesliga,FC Koln,RB Leipzig,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-08,2526,Bundesliga,FC Koln,RB Leipzig,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2026-02-08,2526,Bundesliga,FC Koln,RB Leipzig,BTTS_NO,0.4,2.5,2.380952380952381,-1.0
2026-02-08,2526,La Liga,Alaves,Getafe,OVER25,0.4,2.5,2.380952380952381,-1.0
2026-02-08,2526,La Liga,Alaves,Getafe,UNDER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2026-02-08,2526,La Liga,Alaves,Getafe,BTTS_YES,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-08,2526,La Liga,Alaves,Getafe,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-08,2526,La Liga,Ath Bilbao,Levante,OVER25,0.4,2.5,2.380952380952381,1.380952380952381
2026-02-08,2526,La Liga,Ath Bilbao,Levante,UNDER25,0.6,1.6666666666666667,1.5873015873015872,-1.0
2026-02-08,2526,La Liga,Ath Bilbao,Levante,BTTS_YES,0.45,2.2222222222222223,2.1164021164021163,1.1164021164021163
2026-02-08,2526,La Liga,Ath Bilbao,Levante,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-08,2526,La Liga,Ath Madrid,Betis,OVER25,0.45,2.2222222222222223,2.1164021164021163,-1.0
2026-02-08,2526,La Liga,Ath Madrid,Betis,UNDER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-08,2526,La Liga,Ath Madrid,Betis,BTTS_YES,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-08,2526,La Liga,Ath Madrid,Betis,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-08,2526,La Liga,Sevilla,Girona,OVER25,0.5,2.0,1.9047619047619047,-1.0
2026-02-08,2526,La Liga,Sevilla,Girona,UNDER25,0.5,2.0,1.9047619047619047,0.9047619047619047
2026-02-08,2526,La Liga,Sevilla,Girona,BTTS_YES,0.5,2.0,1.9047619047619047,0.9047619047619047
2026-02-08,2526,La Liga,Sevilla,Girona,BTTS_NO,0.5,2.0,1.9047619047619047,-1.0
2026-02-08,2526,La Liga,Valencia,Real Madrid,OVER25,0.45,2.2222222222222223,2.1164021164021163,-1.0
2026-02-08,2526,La Liga,Valencia,Real Madrid,UNDER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-08,2526,La Liga,Valencia,Real Madrid,BTTS_YES,0.65,1.5384615384615383,1.4652014652014649,-1.0
2026-02-08,2526,La Liga,Valencia,Real Madrid,BTTS_NO,0.35,2.857142857142857,2.7210884353741496,1.7210884353741496
2026-02-08,2526,Ligue 1,Angers,Toulouse,OVER25,0.4,2.5,2.380952380952381,-1.0
2026-02-08,2526,Ligue 1,Angers,Toulouse,UNDER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2026-02-08,2526,Ligue 1,Angers,Toulouse,BTTS_YES,0.35,2.857142857142857,2.7210884353741496,-1.0
2026-02-08,2526,Ligue 1,Angers,Toulouse,BTTS_NO,0.65,1.5384615384615383,1.4652014652014649,0.4652014652014649
2026-02-08,2526,Ligue 1,Auxerre,Paris FC,OVER25,0.35,2.857142857142857,2.7210884353741496,-1.0
2026-02-08,2526,Ligue 1,Auxerre,Paris FC,UNDER25,0.65,1.5384615384615383,1.4652014652014649,0.4652014652014649
2026-02-08,2526,Ligue 1,Auxerre,Paris FC,BTTS_YES,0.4,2.5,2.380952380952381,-1.0
2026-02-08,2526,Ligue 1,Auxerre,Paris FC,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2026-02-08,2526,Ligue 1,Le Havre,Strasbourg,OVER25,0.35,2.857142857142857,2.7210884353741496,1.7210884353741496
2026-02-08,2526,Ligue 1,Le Havre,Strasbourg,UNDER25,0.65,1.5384615384615383,1.4652014652014649,-1.0
2026-02-08,2526,Ligue 1,Le Havre,Strasbourg,BTTS_YES,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2026-02-08,2526,Ligue 1,Le Havre,Strasbourg,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-08,2526,Ligue 1,Nice,Monaco,OVER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-08,2526,Ligue 1,Nice,Monaco,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2026-02-08,2526,Ligue 1,Nice,Monaco,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-08,2526,Ligue 1,Nice,Monaco,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2026-02-08,2526,Ligue 1,Paris SG,Marseille,OVER25,0.6499999999999999,1.5384615384615388,1.4652014652014655,0.46520146520146555
2026-02-08,2526,Ligue 1,Paris SG,Marseille,UNDER25,0.3500000000000001,2.8571428571428563,2.7210884353741487,-1.0
2026-02-08,2526,Ligue 1,Paris SG,Marseille,BTTS_YES,0.45,2.2222222222222223,2.1164021164021163,-1.0
2026-02-08,2526,Ligue 1,Paris SG,Marseille,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-08,2526,Premier League,Brighton,Crystal Palace,OVER25,0.4,2.5,2.380952380952381,-1.0
2026-02-08,2526,Premier League,Brighton,Crystal Palace,UNDER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2026-02-08,2526,Premier League,Brighton,Crystal Palace,BTTS_YES,0.6499999999999999,1.5384615384615388,1.4652014652014655,-1.0
2026-02-08,2526,Premier League,Brighton,Crystal Palace,BTTS_NO,0.3500000000000001,2.8571428571428563,2.7210884353741487,1.7210884353741487
2026-02-08,2526,Premier League,Liverpool,Man City,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-08,2526,Premier League,Liverpool,Man City,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-08,2526,Premier League,Liverpool,Man City,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-08,2526,Premier League,Liverpool,Man City,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-08,2526,Serie A,Bologna,Parma,OVER25,0.4,2.5,2.380952380952381,-1.0
2026-02-08,2526,Serie A,Bologna,Parma,UNDER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2026-02-08,2526,Serie A,Bologna,Parma,BTTS_YES,0.5,2.0,1.9047619047619047,-1.0
2026-02-08,2526,Serie A,Bologna,Parma,BTTS_NO,0.5,2.0,1.9047619047619047,0.9047619047619047
2026-02-08,2526,Serie A,Juventus,Lazio,OVER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,1.1164021164021167
2026-02-08,2526,Serie A,Juventus,Lazio,UNDER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-08,2526,Serie A,Juventus,Lazio,BTTS_YES,0.4,2.5,2.380952380952381,1.380952380952381
2026-02-08,2526,Serie A,Juventus,Lazio,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,-1.0
2026-02-08,2526,Serie A,Lecce,Udinese,OVER25,0.35,2.857142857142857,2.7210884353741496,1.7210884353741496
2026-02-08,2526,Serie A,Lecce,Udinese,UNDER25,0.65,1.5384615384615383,1.4652014652014649,-1.0
2026-02-08,2526,Serie A,Lecce,Udinese,BTTS_YES,0.4,2.5,2.380952380952381,1.380952380952381
2026-02-08,2526,Serie A,Lecce,Udinese,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,-1.0
2026-02-08,2526,Serie A,Sassuolo,Inter,OVER25,0.45,2.2222222222222223,2.1164021164021163,1.1164021164021163
2026-02-08,2526,Serie A,Sassuolo,Inter,UNDER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-08,2526,Serie A,Sassuolo,Inter,BTTS_YES,0.45,2.2222222222222223,2.1164021164021163,-1.0
2026-02-08,2526,Serie A,Sassuolo,Inter,BTTS_NO,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-09,2526,La Liga,Villarreal,Espanol,OVER25,0.45,2.2222222222222223,2.1164021164021163,1.1164021164021163
2026-02-09,2526,La Liga,Villarreal,Espanol,UNDER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-09,2526,La Liga,Villarreal,Espanol,BTTS_YES,0.5,2.0,1.9047619047619047,0.9047619047619047
2026-02-09,2526,La Liga,Villarreal,Espanol,BTTS_NO,0.5,2.0,1.9047619047619047,-1.0
2026-02-09,2526,Serie A,Atalanta,Cremonese,OVER25,0.25,4.0,3.8095238095238093,2.8095238095238093
2026-02-09,2526,Serie A,Atalanta,Cremonese,UNDER25,0.75,1.3333333333333333,1.2698412698412698,-1.0
2026-02-09,2526,Serie A,Atalanta,Cremonese,BTTS_YES,0.2,5.0,4.761904761904762,3.761904761904762
2026-02-09,2526,Serie A,Atalanta,Cremonese,BTTS_NO,0.8,1.25,1.1904761904761905,-1.0
2026-02-09,2526,Serie A,Roma,Cagliari,OVER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-09,2526,Serie A,Roma,Cagliari,UNDER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-09,2526,Serie A,Roma,Cagliari,BTTS_YES,0.4,2.5,2.380952380952381,-1.0
2026-02-09,2526,Serie A,Roma,Cagliari,BTTS_NO,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2026-02-10,2526,Premier League,Chelsea,Leeds,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-10,2526,Premier League,Chelsea,Leeds,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-10,2526,Premier League,Chelsea,Leeds,BTTS_YES,0.75,1.3333333333333333,1.2698412698412698,0.26984126984126977
2026-02-10,2526,Premier League,Chelsea,Leeds,BTTS_NO,0.25,4.0,3.8095238095238093,-1.0
2026-02-10,2526,Premier League,Everton,Bournemouth,OVER25,0.4,2.5,2.380952380952381,1.380952380952381
2026-02-10,2526,Premier League,Everton,Bournemouth,UNDER25,0.6,1.6666666666666667,1.5873015873015872,-1.0
2026-02-10,2526,Premier League,Everton,Bournemouth,BTTS_YES,0.7,1.4285714285714286,1.3605442176870748,0.3605442176870748
2026-02-10,2526,Premier League,Everton,Bournemouth,BTTS_NO,0.30000000000000004,3.333333333333333,3.174603174603174,-1.0
2026-02-10,2526,Premier League,Tottenham,Newcastle,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-10,2526,Premier League,Tottenham,Newcastle,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-10,2526,Premier League,Tottenham,Newcastle,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-10,2526,Premier League,Tottenham,Newcastle,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-10,2526,Premier League,West Ham,Man United,OVER25,0.65,1.5384615384615383,1.4652014652014649,-1.0
2026-02-10,2526,Premier League,West Ham,Man United,UNDER25,0.35,2.857142857142857,2.7210884353741496,1.7210884353741496
2026-02-10,2526,Premier League,West Ham,Man United,BTTS_YES,0.6499999999999999,1.5384615384615388,1.4652014652014655,0.46520146520146555
2026-02-10,2526,Premier League,West Ham,Man United,BTTS_NO,0.3500000000000001,2.8571428571428563,2.7210884353741487,-1.0
2026-02-11,2526,Premier League,Aston Villa,Brighton,OVER25,0.4,2.5,2.380952380952381,-1.0
2026-02-11,2526,Premier League,Aston Villa,Brighton,UNDER25,0.6,1.6666666666666667,1.5873015873015872,0.5873015873015872
2026-02-11,2526,Premier League,Aston Villa,Brighton,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,-1.0
2026-02-11,2526,Premier League,Aston Villa,Brighton,BTTS_NO,0.4,2.5,2.380952380952381,1.380952380952381
2026-02-11,2526,Premier League,Crystal Palace,Burnley,OVER25,0.45,2.2222222222222223,2.1164021164021163,1.1164021164021163
2026-02-11,2526,Premier League,Crystal Palace,Burnley,UNDER25,0.55,1.8181818181818181,1.7316017316017311,-1.0
2026-02-11,2526,Premier League,Crystal Palace,Burnley,BTTS_YES,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-11,2526,Premier League,Crystal Palace,Burnley,BTTS_NO,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-11,2526,Premier League,Man City,Fulham,OVER25,0.55,1.8181818181818181,1.7316017316017311,0.7316017316017311
2026-02-11,2526,Premier League,Man City,Fulham,UNDER25,0.44999999999999996,2.2222222222222223,2.1164021164021167,-1.0
2026-02-11,2526,Premier League,Man City,Fulham,BTTS_YES,0.6,1.6666666666666667,1.5873015873015872,-1.0
2026-02-11,2526,Premier League,Man City,Fulham,BTTS_NO,0.4,2.5,2.380952380952381,1.380952380952381
2026-02-11,2526,Premier League,Nott'm Forest,Wolves,OVER25,0.45,2.2222222222222223,2.1164021164021163,-1.0
