season,date,league,home_team,away_team,selection,model_probability,market_probability,edge,reference_odds,odds_source,profit_units
2526,2026-05-10,Premier League,Crystal Palace,Everton,OVER25,0.6499999999999999,0.4693333333333332,0.1806666666666667,1.99,Media mercato Football-Data,0.99
2526,2026-05-10,Premier League,Nott'm Forest,Newcastle,OVER25,0.7,0.5476190476190476,0.1523809523809524,1.71,Media mercato Football-Data,-1.0
2526,2026-05-10,Premier League,West Ham,Arsenal,UNDER25,0.5,0.43193717277486904,0.06806282722513096,2.17,Media mercato Football-Data,1.17
2526,2026-05-11,Premier League,Tottenham,Leeds,OVER25,0.6,0.5514511873350924,0.048548812664907626,1.7,Media mercato Football-Data,-1.0
2526,2026-05-13,Premier League,Man City,Crystal Palace,OVER25,0.7,0.6698113207547169,0.030188679245283012,1.4,Media mercato Football-Data,0.3999999999999999
2526,2026-05-15,Premier League,Aston Villa,Liverpool,UNDER25,0.44999999999999996,0.4409448818897638,0.009055118110236182,2.13,Media mercato Football-Data,-1.0
2526,2026-05-17,Premier League,Man United,Nott'm Forest,OVER25,0.6499999999999999,0.596401028277635,0.05359897172236494,1.57,Media mercato Football-Data,0.5700000000000001
2526,2026-05-17,Premier League,Brentford,Crystal Palace,OVER25,0.6499999999999999,0.5691906005221932,0.08080939947780674,1.65,Media mercato Football-Data,0.6499999999999999
2526,2026-05-17,Premier League,Everton,Sunderland,OVER25,0.55,0.49732620320855614,0.052673796791443905,1.88,Media mercato Football-Data,0.8799999999999999
2526,2026-05-17,Premier League,Leeds,Brighton,UNDER25,0.5,0.43307086614173224,0.06692913385826776,2.16,Media mercato Football-Data,1.1600000000000001
2526,2026-05-17,Premier League,Wolves,Fulham,UNDER25,0.5,0.44327176781002636,0.05672823218997364,2.11,Media mercato Football-Data,1.1099999999999999
2526,2026-05-17,Premier League,Newcastle,West Ham,UNDER25,0.44999999999999996,0.362962962962963,0.08703703703703697,2.58,Media mercato Football-Data,-1.0
2526,2026-05-18,Premier League,Arsenal,Burnley,UNDER25,0.44999999999999996,0.2942477876106195,0.15575221238938047,3.19,Media mercato Football-Data,2.19
2526,2026-05-19,Premier League,Bournemouth,Man City,UNDER25,0.4,0.33649289099526064,0.06350710900473938,2.8,Media mercato Football-Data,1.7999999999999998
2526,2026-05-19,Premier League,Chelsea,Tottenham,OVER25,0.6,0.5564304461942258,0.04356955380577421,1.69,Media mercato Football-Data,0.69
2526,2026-05-24,Premier League,Brighton,Man United,OVER25,0.7,0.6403940886699507,0.05960591133004922,1.46,Media mercato Football-Data,0.45999999999999996
2526,2026-05-24,Premier League,Burnley,Wolves,UNDER25,0.5,0.4523809523809524,0.047619047619047616,2.07,Media mercato Football-Data,1.0699999999999998
2526,2026-05-24,Premier League,Crystal Palace,Arsenal,OVER25,0.65,0.5755208333333334,0.07447916666666665,1.63,Media mercato Football-Data,0.6299999999999999
2526,2026-05-24,Premier League,Fulham,Newcastle,UNDER25,0.5,0.41558441558441556,0.08441558441558444,2.25,Media mercato Football-Data,1.25
2526,2026-05-24,Premier League,Liverpool,Brentford,OVER25,0.7,0.6336633663366337,0.06633663366336628,1.48,Media mercato Football-Data,-1.0
2526,2026-05-24,Premier League,Man City,Aston Villa,UNDER25,0.4,0.2762312633832977,0.12376873661670235,3.38,Media mercato Football-Data,-1.0
2526,2026-05-24,Premier League,Nott'm Forest,Bournemouth,OVER25,0.6,0.6,0.0,1.56,Media mercato Football-Data,-1.0
2526,2026-05-24,Premier League,Sunderland,Chelsea,OVER25,0.55,0.5411140583554377,0.008885941644562356,1.73,Media mercato Football-Data,0.73
2526,2026-05-24,Premier League,Tottenham,Everton,OVER25,0.7,0.5398936170212765,0.16010638297872348,1.73,Media mercato Football-Data,-1.0
2526,2026-05-24,Premier League,West Ham,Leeds,UNDER25,0.55,0.4281984334203655,0.12180156657963453,2.19,Media mercato Football-Data,-1.0
2526,2025-08-15,Ligue 1,Rennes,Marseille,OVER25,0.75,0.5239361702127661,0.22606382978723394,1.79,Media mercato Football-Data,-1.0
2526,2025-08-16,Ligue 1,Lens,Lyon,UNDER25,0.44999999999999996,0.4368421052631579,0.013157894736842035,2.14,Media mercato Football-Data,1.1400000000000001
2526,2025-08-16,Ligue 1,Monaco,Le Havre,UNDER25,0.4,0.3822784810126582,0.01772151898734181,2.44,Media mercato Football-Data,-1.0
2526,2025-08-16,Ligue 1,Nice,Toulouse,OVER25,0.6,0.47340425531914887,0.1265957446808511,1.98,Media mercato Football-Data,-1.0
2526,2025-08-17,Ligue 1,Brest,Lille,OVER25,0.5,0.5,0.0,1.87,Media mercato Football-Data,0.8700000000000001
2526,2025-08-17,Ligue 1,Auxerre,Lorient,OVER25,0.55,0.49333333333333335,0.0566666666666667,1.9,Media mercato Football-Data,-1.0
2526,2025-08-17,Ligue 1,Metz,Strasbourg,OVER25,0.7,0.5039999999999999,0.19600000000000006,1.86,Media mercato Football-Data,-1.0
2526,2025-08-17,Ligue 1,Nantes,Paris SG,UNDER25,0.3999999999999999,0.351219512195122,0.048780487804877926,2.66,Media mercato Football-Data,1.6600000000000001
2526,2025-08-22,Ligue 1,Paris SG,Angers,UNDER25,0.5,0.2475049900199601,0.25249500998003993,3.77,Media mercato Football-Data,2.77
2526,2025-08-23,Ligue 1,Nice,Auxerre,OVER25,0.55,0.5437665782493368,0.006233421750663215,1.72,Media mercato Football-Data,0.72
2526,2025-08-23,Ligue 1,Lyon,Metz,OVER25,0.7,0.6212121212121211,0.07878787878787885,1.5,Media mercato Football-Data,0.5
2526,2025-08-24,Ligue 1,Lorient,Rennes,OVER25,0.6,0.4826666666666667,0.11733333333333329,1.94,Media mercato Football-Data,0.94
2526,2025-08-24,Ligue 1,Le Havre,Lens,OVER25,0.6000000000000001,0.5146666666666666,0.08533333333333348,1.82,Media mercato Football-Data,0.8200000000000001
2526,2025-08-24,Ligue 1,Strasbourg,Nantes,OVER25,0.55,0.4986666666666667,0.05133333333333334,1.88,Media mercato Football-Data,-1.0
2526,2025-08-24,Ligue 1,Toulouse,Brest,OVER25,0.6499999999999999,0.4946524064171124,0.15534759358288752,1.89,Media mercato Football-Data,-1.0
2526,2025-08-24,Ligue 1,Lille,Monaco,UNDER25,0.44999999999999996,0.44063324538258575,0.009366754617414208,2.12,Media mercato Football-Data,1.12
2526,2025-08-29,Ligue 1,Lens,Brest,OVER25,0.6,0.5212765957446808,0.07872340425531921,1.8,Media mercato Football-Data,0.8
2526,2025-08-30,Ligue 1,Lorient,Lille,OVER25,0.55,0.5053475935828876,0.044652406417112434,1.85,Media mercato Football-Data,0.8500000000000001
2526,2025-08-30,Ligue 1,Nantes,Auxerre,OVER25,0.5,0.4368421052631579,0.06315789473684208,2.14,Media mercato Football-Data,-1.0
2526,2025-08-30,Ligue 1,Toulouse,Paris SG,UNDER25,0.44999999999999996,0.4,0.04999999999999993,2.34,Media mercato Football-Data,-1.0
2526,2025-08-31,Ligue 1,Angers,Rennes,OVER25,0.5,0.4680851063829787,0.03191489361702132,2.0,Media mercato Football-Data,-1.0
2526,2025-08-31,Ligue 1,Le Havre,Nice,OVER25,0.75,0.5066666666666666,0.2433333333333334,1.85,Media mercato Football-Data,0.8500000000000001
2526,2025-08-31,Ligue 1,Monaco,Strasbourg,OVER25,0.6,0.5807291666666666,0.019270833333333348,1.61,Media mercato Football-Data,0.6100000000000001
2526,2025-08-31,Ligue 1,Lyon,Marseille,OVER25,0.75,0.6106870229007634,0.13931297709923662,1.53,Media mercato Football-Data,-1.0
2526,2025-09-12,Ligue 1,Marseille,Lorient,OVER25,0.7,0.6397058823529411,0.06029411764705883,1.47,Media mercato Football-Data,0.47
2526,2025-09-13,Ligue 1,Nice,Nantes,UNDER25,0.5,0.49468085106382986,0.005319148936170137,1.9,Media mercato Football-Data,0.8999999999999999
2526,2025-09-13,Ligue 1,Auxerre,Monaco,UNDER25,0.4,0.3838383838383838,0.01616161616161621,2.44,Media mercato Football-Data,-1.0
2526,2025-09-14,Ligue 1,Lille,Toulouse,OVER25,0.55,0.526595744680851,0.023404255319149025,1.78,Media mercato Football-Data,0.78
2526,2025-09-14,Ligue 1,Metz,Angers,UNDER25,0.55,0.5384615384615384,0.011538461538461608,1.74,Media mercato Football-Data,0.74
2526,2025-09-14,Ligue 1,Paris SG,Lens,UNDER25,0.4,0.30612244897959184,0.09387755102040818,3.06,Media mercato Football-Data,2.06
2526,2025-09-14,Ligue 1,Strasbourg,Le Havre,OVER25,0.7,0.5319148936170213,0.1680851063829787,1.76,Media mercato Football-Data,-1.0
2526,2025-09-14,Ligue 1,Rennes,Lyon,OVER25,0.6,0.5358090185676393,0.06419098143236068,1.75,Media mercato Football-Data,0.75
2526,2025-09-19,Ligue 1,Lyon,Angers,UNDER25,0.6,0.4588859416445623,0.14111405835543767,2.04,Media mercato Football-Data,1.04
2526,2025-09-20,Ligue 1,Nantes,Rennes,UNDER25,0.55,0.526595744680851,0.023404255319149025,1.78,Media mercato Football-Data,-1.0
2526,2025-09-20,Ligue 1,Brest,Nice,OVER25,0.6499999999999999,0.5517241379310345,0.09827586206896544,1.69,Media mercato Football-Data,0.69
2526,2025-09-20,Ligue 1,Lens,Lille,OVER25,0.6,0.5253333333333333,0.07466666666666666,1.78,Media mercato Football-Data,0.78
2526,2025-09-21,Ligue 1,Auxerre,Toulouse,OVER25,0.6,0.47200000000000003,0.12799999999999995,1.98,Media mercato Football-Data,-1.0
2526,2025-09-21,Ligue 1,Le Havre,Lorient,OVER25,0.8,0.49066666666666664,0.3093333333333334,1.91,Media mercato Football-Data,-1.0
2526,2025-09-21,Ligue 1,Monaco,Metz,UNDER25,0.4,0.31639722863741343,0.08360277136258659,2.96,Media mercato Football-Data,-1.0
2526,2025-09-22,Ligue 1,Marseille,Paris SG,OVER25,0.6499999999999999,0.6196473551637279,0.03035264483627198,1.51,Media mercato Football-Data,-1.0
2526,2025-09-26,Ligue 1,Strasbourg,Marseille,OVER25,0.6,0.5423280423280423,0.05767195767195765,1.73,Media mercato Football-Data,0.73
2526,2025-09-27,Ligue 1,Lorient,Monaco,OVER25,0.6499999999999999,0.6186868686868687,0.03131313131313118,1.51,Media mercato Football-Data,0.51
2526,2025-09-27,Ligue 1,Toulouse,Nantes,UNDER25,0.7,0.5437665782493368,0.15623342175066313,1.72,Media mercato Football-Data,-1.0
2526,2025-09-27,Ligue 1,Paris SG,Auxerre,UNDER25,0.44999999999999996,0.2750533049040512,0.17494669509594873,3.4,Media mercato Football-Data,2.4
2526,2025-09-28,Ligue 1,Angers,Brest,UNDER25,0.55,0.5212765957446808,0.028723404255319274,1.8,Media mercato Football-Data,0.8
2526,2025-09-28,Ligue 1,Lille,Lyon,OVER25,0.55,0.5398936170212765,0.010106382978723571,1.73,Media mercato Football-Data,-1.0
2526,2025-09-28,Ligue 1,Metz,Le Havre,OVER25,0.6499999999999999,0.4813829787234043,0.1686170212765956,1.95,Media mercato Football-Data,-1.0
2526,2025-09-28,Ligue 1,Rennes,Lens,OVER25,0.7,0.5476190476190476,0.1523809523809524,1.71,Media mercato Football-Data,-1.0
2526,2025-10-04,Ligue 1,Metz,Marseille,OVER25,0.6,0.5880829015544041,0.011917098445595853,1.59,Media mercato Football-Data,0.5900000000000001
2526,2025-10-04,Ligue 1,Brest,Nantes,UNDER25,0.55,0.4986666666666667,0.05133333333333334,1.88,Media mercato Football-Data,0.8799999999999999
2526,2025-10-04,Ligue 1,Auxerre,Lens,OVER25,0.55,0.5186170212765957,0.03138297872340434,1.81,Media mercato Football-Data,0.81
2526,2025-10-05,Ligue 1,Lyon,Toulouse,UNDER25,0.55,0.47074468085106375,0.0792553191489363,1.99,Media mercato Football-Data,-1.0
2526,2025-10-05,Ligue 1,Le Havre,Rennes,OVER25,0.6,0.48,0.12,1.95,Media mercato Football-Data,0.95
2526,2025-10-05,Ligue 1,Monaco,Nice,UNDER25,0.4,0.39185750636132316,0.008142493638676862,2.39,Media mercato Football-Data,-1.0
2526,2025-10-05,Ligue 1,Strasbourg,Angers,UNDER25,0.6000000000000001,0.5239361702127661,0.07606382978723403,1.79,Media mercato Football-Data,-1.0
2526,2025-10-05,Ligue 1,Lille,Paris SG,UNDER25,0.5,0.4368421052631579,0.06315789473684208,2.14,Media mercato Football-Data,1.1400000000000001
2526,2025-10-17,Ligue 1,Paris SG,Strasbourg,UNDER25,0.44999999999999996,0.34708737864077666,0.1029126213592233,2.69,Media mercato Football-Data,-1.0
2526,2025-10-18,Ligue 1,Nice,Lyon,UNDER25,0.55,0.46153846153846156,0.08846153846153848,2.03,Media mercato Football-Data,-1.0
2526,2025-10-18,Ligue 1,Angers,Monaco,UNDER25,0.5,0.42297650130548303,0.07702349869451697,2.21,Media mercato Football-Data,1.21
2526,2025-10-18,Ligue 1,Marseille,Le Havre,OVER25,0.6499999999999999,0.5880829015544041,0.061917098445595786,1.59,Media mercato Football-Data,0.5900000000000001
2526,2025-10-19,Ligue 1,Lorient,Brest,OVER25,0.55,0.5013333333333333,0.04866666666666675,1.87,Media mercato Football-Data,0.8700000000000001
2526,2025-10-19,Ligue 1,Rennes,Auxerre,OVER25,0.55,0.5226666666666666,0.02733333333333343,1.79,Media mercato Football-Data,0.79
2526,2025-10-19,Ligue 1,Toulouse,Metz,OVER25,0.6,0.5066666666666666,0.09333333333333338,1.85,Media mercato Football-Data,0.8500000000000001
2526,2025-10-19,Ligue 1,Nantes,Lille,UNDER25,0.6,0.49732620320855614,0.10267379679144384,1.88,Media mercato Football-Data,0.8799999999999999
2526,2025-10-25,Ligue 1,Brest,Paris SG,UNDER25,0.5,0.35452322738386305,0.14547677261613695,2.64,Media mercato Football-Data,-1.0
2526,2025-10-25,Ligue 1,Monaco,Toulouse,OVER25,0.6499999999999999,0.5854922279792746,0.06450777202072533,1.6,Media mercato Football-Data,-1.0
2526,2025-10-25,Ligue 1,Lens,Marseille,OVER25,0.6499999999999999,0.5567282321899736,0.09327176781002633,1.68,Media mercato Football-Data,0.6799999999999999
2526,2025-10-26,Ligue 1,Lille,Metz,UNDER25,0.44999999999999996,0.4072164948453609,0.04278350515463908,2.3,Media mercato Football-Data,-1.0
2526,2025-10-26,Ligue 1,Angers,Lorient,OVER25,0.44999999999999996,0.42297650130548303,0.027023498694516923,2.21,Media mercato Football-Data,-1.0
2526,2025-10-26,Ligue 1,Auxerre,Le Havre,OVER25,0.6,0.4588859416445623,0.14111405835543767,2.04,Media mercato Football-Data,-1.0
2526,2025-10-26,Ligue 1,Rennes,Nice,OVER25,0.6,0.5502645502645503,0.04973544973544963,1.7,Media mercato Football-Data,0.7
2526,2025-10-26,Ligue 1,Lyon,Strasbourg,UNDER25,0.44999999999999996,0.44327176781002636,0.006728232189973593,2.11,Media mercato Football-Data,-1.0
2526,2025-10-29,Ligue 1,Le Havre,Brest,OVER25,0.6499999999999999,0.4880000000000001,0.1619999999999998,1.92,Media mercato Football-Data,-1.0
2526,2025-10-29,Ligue 1,Lorient,Paris SG,UNDER25,0.5,0.3341288782816229,0.1658711217183771,2.79,Media mercato Football-Data,1.79
2526,2025-10-29,Ligue 1,Metz,Lens,OVER25,0.6499999999999999,0.5680628272251308,0.08193717277486912,1.65,Media mercato Football-Data,-1.0
2526,2025-10-29,Ligue 1,Nice,Lille,OVER25,0.6499999999999999,0.5437665782493368,0.10623342175066308,1.72,Media mercato Football-Data,-1.0
2526,2025-10-29,Ligue 1,Marseille,Angers,UNDER25,0.6000000000000001,0.4119170984455959,0.1880829015544042,2.27,Media mercato Football-Data,-1.0
2526,2025-10-29,Ligue 1,Nantes,Monaco,UNDER25,0.44999999999999996,0.43044619422572183,0.01955380577427812,2.17,Media mercato Football-Data,-1.0
2526,2025-10-29,Ligue 1,Strasbourg,Auxerre,OVER25,0.6,0.5306666666666666,0.06933333333333336,1.76,Media mercato Football-Data,0.76
2526,2025-10-29,Ligue 1,Toulouse,Rennes,OVER25,0.6499999999999999,0.5039999999999999,0.14600000000000002,1.86,Media mercato Football-Data,0.8600000000000001
2526,2025-11-01,Ligue 1,Paris SG,Nice,UNDER25,0.55,0.3068181818181818,0.24318181818181822,3.05,Media mercato Football-Data,2.05
2526,2025-11-01,Ligue 1,Monaco,Paris FC,OVER25,0.7,0.647921760391198,0.05207823960880198,1.44,Media mercato Football-Data,-1.0
2526,2025-11-01,Ligue 1,Auxerre,Marseille,OVER25,0.6,0.5631578947368422,0.03684210526315779,1.66,Media mercato Football-Data,-1.0
2526,2025-11-02,Ligue 1,Rennes,Strasbourg,OVER25,0.7,0.5654450261780105,0.13455497382198944,1.66,Media mercato Football-Data,0.6599999999999999
2526,2025-11-02,Ligue 1,Lens,Lorient,UNDER25,0.44999999999999996,0.43307086614173224,0.01692913385826772,2.16,Media mercato Football-Data,-1.0
2526,2025-11-02,Ligue 1,Lille,Angers,UNDER25,0.65,0.43947368421052635,0.21052631578947367,2.13,Media mercato Football-Data,1.13
2526,2025-11-02,Ligue 1,Nantes,Metz,OVER25,0.5,0.49066666666666664,0.00933333333333336,1.91,Media mercato Football-Data,-1.0
2526,2025-11-02,Ligue 1,Toulouse,Le Havre,OVER25,0.55,0.48533333333333345,0.0646666666666666,1.93,Media mercato Football-Data,-1.0
2526,2025-11-02,Ligue 1,Brest,Lyon,OVER25,0.6,0.5384615384615384,0.06153846153846154,1.74,Media mercato Football-Data,-1.0
2526,2025-11-07,Ligue 1,Paris FC,Rennes,OVER25,0.75,0.5358090185676393,0.2141909814323607,1.75,Media mercato Football-Data,-1.0
2526,2025-11-08,Ligue 1,Marseille,Brest,OVER25,0.6,0.5744125326370757,0.025587467362924277,1.63,Media mercato Football-Data,0.6299999999999999
2526,2025-11-08,Ligue 1,Le Havre,Nantes,UNDER25,0.6,0.5669291338582677,0.03307086614173227,1.65,Media mercato Football-Data,0.6499999999999999
2526,2025-11-08,Ligue 1,Monaco,Lens,OVER25,0.6499999999999999,0.6142131979695432,0.0357868020304567,1.52,Media mercato Football-Data,0.52
2526,2025-11-09,Ligue 1,Lorient,Toulouse,OVER25,0.6,0.4588859416445623,0.14111405835543767,2.04,Media mercato Football-Data,-1.0
2526,2025-11-09,Ligue 1,Angers,Auxerre,UNDER25,0.65,0.5833333333333334,0.06666666666666665,1.6,Media mercato Football-Data,0.6000000000000001
2526,2025-11-09,Ligue 1,Metz,Nice,OVER25,0.6,0.5476190476190476,0.05238095238095242,1.71,Media mercato Football-Data,0.71
2526,2025-11-09,Ligue 1,Strasbourg,Lille,OVER25,0.6000000000000001,0.5464190981432361,0.05358090185676401,1.71,Media mercato Football-Data,-1.0
2526,2025-11-09,Ligue 1,Lyon,Paris SG,UNDER25,0.55,0.42297650130548303,0.127023498694517,2.21,Media mercato Football-Data,-1.0
2526,2025-11-21,Ligue 1,Nice,Marseille,OVER25,0.6499999999999999,0.5514511873350924,0.09854881266490756,1.7,Media mercato Football-Data,0.7
2526,2025-11-22,Ligue 1,Lens,Strasbourg,OVER25,0.75,0.577023498694517,0.17297650130548303,1.62,Media mercato Football-Data,-1.0
2526,2025-11-22,Ligue 1,Rennes,Monaco,OVER25,0.7,0.6096938775510204,0.09030612244897951,1.53,Media mercato Football-Data,0.53
2526,2025-11-22,Ligue 1,Paris SG,Le Havre,UNDER25,0.65,0.36049382716049383,0.2895061728395062,2.59,Media mercato Football-Data,-1.0
2526,2025-11-23,Ligue 1,Auxerre,Lyon,OVER25,0.5,0.4880000000000001,0.0119999999999999,1.92,Media mercato Football-Data,-1.0
2526,2025-11-23,Ligue 1,Brest,Metz,OVER25,0.6,0.5226666666666666,0.07733333333333337,1.79,Media mercato Football-Data,0.79
2526,2025-11-23,Ligue 1,Nantes,Lorient,UNDER25,0.55,0.5253333333333333,0.024666666666666726,1.78,Media mercato Football-Data,0.78
2526,2025-11-23,Ligue 1,Toulouse,Angers,UNDER25,0.6,0.5358090185676393,0.06419098143236068,1.75,Media mercato Football-Data,0.75
2526,2025-11-23,Ligue 1,Lille,Paris FC,UNDER25,0.5,0.43307086614173224,0.06692913385826776,2.16,Media mercato Football-Data,-1.0
2526,2025-11-28,Ligue 1,Metz,Rennes,OVER25,0.7,0.5654450261780105,0.13455497382198944,1.66,Media mercato Football-Data,-1.0
2526,2025-11-29,Ligue 1,Monaco,Paris SG,UNDER25,0.44999999999999996,0.3389423076923077,0.11105769230769225,2.75,Media mercato Football-Data,1.75
2526,2025-11-29,Ligue 1,Paris FC,Auxerre,UNDER25,0.5,0.4813829787234043,0.018617021276595702,1.95,Media mercato Football-Data,0.95
2526,2025-11-29,Ligue 1,Marseille,Toulouse,OVER25,0.65,0.5240641711229947,0.12593582887700527,1.78,Media mercato Football-Data,0.78
2526,2025-11-30,Ligue 1,Strasbourg,Brest,OVER25,0.6499999999999999,0.5437665782493368,0.10623342175066308,1.72,Media mercato Football-Data,0.72
2526,2025-11-30,Ligue 1,Angers,Lens,UNDER25,0.6,0.48,0.12,1.95,Media mercato Football-Data,-1.0
2526,2025-11-30,Ligue 1,Le Havre,Lille,UNDER25,0.65,0.5013333333333333,0.14866666666666672,1.87,Media mercato Football-Data,0.8700000000000001
2526,2025-11-30,Ligue 1,Lorient,Nice,UNDER25,0.5,0.48533333333333345,0.01466666666666655,1.93,Media mercato Football-Data,-1.0
2526,2025-11-30,Ligue 1,Lyon,Nantes,UNDER25,0.5,0.445910290237467,0.05408970976253302,2.1,Media mercato Football-Data,-1.0
2526,2025-12-05,Ligue 1,Brest,Monaco,UNDER25,0.4,0.3838383838383838,0.01616161616161621,2.44,Media mercato Football-Data,1.44
2526,2025-12-05,Ligue 1,Lille,Marseille,UNDER25,0.44999999999999996,0.4485488126649077,0.0014511873350922522,2.09,Media mercato Football-Data,1.0899999999999999
2526,2025-12-06,Ligue 1,Nantes,Lens,OVER25,0.6,0.5555555555555556,0.0444444444444444,1.68,Media mercato Football-Data,0.6799999999999999
2526,2025-12-06,Ligue 1,Toulouse,Strasbourg,OVER25,0.65,0.5026737967914439,0.14732620320855616,1.86,Media mercato Football-Data,-1.0
2526,2025-12-06,Ligue 1,Paris SG,Rennes,UNDER25,0.44999999999999996,0.32783018867924524,0.12216981132075472,2.85,Media mercato Football-Data,-1.0
2526,2025-12-07,Ligue 1,Nice,Angers,UNDER25,0.5,0.48670212765957455,0.013297872340425454,1.93,Media mercato Football-Data,0.9299999999999999
2526,2025-12-07,Ligue 1,Auxerre,Metz,UNDER25,0.55,0.5173333333333333,0.03266666666666673,1.81,Media mercato Football-Data,-1.0
2526,2025-12-07,Ligue 1,Le Havre,Paris FC,UNDER25,0.6,0.5199999999999999,0.08000000000000007,1.8,Media mercato Football-Data,0.8
2526,2025-12-07,Ligue 1,Lorient,Lyon,UNDER25,0.5,0.4880000000000001,0.0119999999999999,1.92,Media mercato Football-Data,0.9199999999999999
2526,2025-12-12,Ligue 1,Angers,Nantes,UNDER25,0.6,0.5870129870129869,0.012987012987013102,1.59,Media mercato Football-Data,-1.0
2526,2025-12-13,Ligue 1,Rennes,Brest,OVER25,0.6,0.5490716180371352,0.050928381962864755,1.7,Media mercato Football-Data,0.7
2526,2025-12-13,Ligue 1,Metz,Paris SG,UNDER25,0.44999999999999996,0.30248306997742663,0.14751693002257332,3.09,Media mercato Football-Data,-1.0
2526,2025-12-13,Ligue 1,Paris FC,Toulouse,UNDER25,0.55,0.5187165775401069,0.03128342245989313,1.8,Media mercato Football-Data,-1.0
2526,2025-12-14,Ligue 1,Lyon,Le Havre,UNDER25,0.55,0.5053475935828876,0.044652406417112434,1.85,Media mercato Football-Data,0.8500000000000001
2526,2025-12-14,Ligue 1,Auxerre,Lille,UNDER25,0.7,0.49865951742627346,0.2013404825737265,1.87,Media mercato Football-Data,-1.0
2526,2025-12-14,Ligue 1,Lens,Nice,OVER25,0.6499999999999999,0.6265664160401002,0.023433583959899695,1.49,Media mercato Football-Data,-1.0
2526,2025-12-14,Ligue 1,Strasbourg,Lorient,OVER25,0.55,0.5306666666666666,0.019333333333333425,1.76,Media mercato Football-Data,-1.0
2526,2025-12-14,Ligue 1,Marseille,Monaco,OVER25,0.65,0.6379310344827586,0.012068965517241459,1.47,Media mercato Football-Data,-1.0
2526,2026-01-02,Ligue 1,Toulouse,Lens,OVER25,0.6,0.48,0.12,1.95,Media mercato Football-Data,0.95
2526,2026-01-03,Ligue 1,Monaco,Lyon,UNDER25,0.5,0.40568475452196384,0.09431524547803616,2.3,Media mercato Football-Data,-1.0
2526,2026-01-03,Ligue 1,Nice,Strasbourg,OVER25,0.6,0.5320855614973262,0.06791443850267376,1.75,Media mercato Football-Data,-1.0
2526,2026-01-03,Ligue 1,Lille,Rennes,UNDER25,0.44999999999999996,0.43569553805774275,0.014304461942257207,2.15,Media mercato Football-Data,1.15
2526,2026-01-04,Ligue 1,Marseille,Nantes,UNDER25,0.4,0.36049382716049383,0.03950617283950619,2.59,Media mercato Football-Data,1.5899999999999999
2526,2026-01-04,Ligue 1,Brest,Auxerre,OVER25,0.55,0.4786096256684492,0.07139037433155082,1.95,Media mercato Football-Data,-1.0
2526,2026-01-04,Ligue 1,Le Havre,Angers,UNDER25,0.65,0.5680628272251308,0.08193717277486923,1.65,Media mercato Football-Data,-1.0
2526,2026-01-04,Ligue 1,Lorient,Metz,UNDER25,0.5,0.48930481283422456,0.010695187165775444,1.91,Media mercato Football-Data,0.9099999999999999
2526,2026-01-04,Ligue 1,Paris SG,Paris FC,UNDER25,0.44999999999999996,0.3082191780821918,0.14178082191780816,3.03,Media mercato Football-Data,-1.0
2526,2026-01-16,Ligue 1,Monaco,Lorient,UNDER25,0.65,0.3903061224489796,0.2596938775510204,2.39,Media mercato Football-Data,-1.0
2526,2026-01-16,Ligue 1,Paris SG,Lille,UNDER25,0.5,0.348780487804878,0.15121951219512197,2.67,Media mercato Football-Data,-1.0
2526,2026-01-17,Ligue 1,Lens,Auxerre,UNDER25,0.44999999999999996,0.44708994708994704,0.0029100529100529182,2.09,Media mercato Football-Data,1.0899999999999999
2526,2026-01-17,Ligue 1,Toulouse,Nice,UNDER25,0.5,0.4946524064171124,0.005347593582887611,1.89,Media mercato Football-Data,-1.0
2526,2026-01-17,Ligue 1,Angers,Marseille,UNDER25,0.5,0.4932975871313674,0.006702412868632601,1.89,Media mercato Football-Data,-1.0
2526,2026-01-18,Ligue 1,Strasbourg,Metz,UNDER25,0.44999999999999996,0.41298701298701296,0.037012987012987,2.26,Media mercato Football-Data,-1.0
2526,2026-01-18,Ligue 1,Nantes,Paris FC,OVER25,0.55,0.47200000000000003,0.07800000000000001,1.98,Media mercato Football-Data,0.98
2526,2026-01-18,Ligue 1,Rennes,Le Havre,UNDER25,0.5,0.47733333333333333,0.02266666666666667,1.96,Media mercato Football-Data,0.96
2526,2026-01-18,Ligue 1,Lyon,Brest,OVER25,0.6,0.5425531914893618,0.057446808510638214,1.72,Media mercato Football-Data,0.72
2526,2026-01-23,Ligue 1,Auxerre,Paris SG,UNDER25,0.5,0.38734177215189874,0.11265822784810126,2.42,Media mercato Football-Data,1.42
2526,2026-01-24,Ligue 1,Rennes,Lorient,UNDER25,0.55,0.48128342245989303,0.06871657754010702,1.94,Media mercato Football-Data,0.94
2526,2026-01-24,Ligue 1,Le Havre,Monaco,UNDER25,0.65,0.43307086614173224,0.2169291338582678,2.16,Media mercato Football-Data,1.1600000000000001
2526,2026-01-24,Ligue 1,Marseille,Lens,OVER25,0.6,0.5818181818181818,0.018181818181818188,1.61,Media mercato Football-Data,0.6100000000000001
2526,2026-01-25,Ligue 1,Nantes,Nice,OVER25,0.55,0.5333333333333333,0.01666666666666672,1.75,Media mercato Football-Data,0.75
2526,2026-01-25,Ligue 1,Brest,Toulouse,OVER25,0.55,0.44708994708994704,0.10291005291005301,2.09,Media mercato Football-Data,-1.0
