target,league,selection,min_edge,min_odds,max_odds,bets,profit_units,roi,hit_rate,avg_odds,tested_seasons,positive_seasons,worst_season_roi
OU25,Greece Super League,TUTTI,0.03,1.8,3.0,438,24.309999999999995,0.05550228310502282,0.4908675799086758,2.1749086757990868,3,3,0.0400657894736842
OU25,Greece Super League,TUTTI,0.03,1.5,2.5,490,27.039999999999992,0.05518367346938774,0.5224489795918368,2.0291632653061225,3,3,0.006838709677419358
OU25,Greece Super League,TUTTI,0.03,1.35,2.5,493,26.939999999999994,0.05464503042596348,0.5233265720081136,2.025659229208925,3,3,0.00038461538461537074
OU25,Turkey Super Lig,UNDER25,0.03,1.65,2.2,247,12.950000000000001,0.05242914979757086,0.5384615384615384,1.9756275303643724,3,3,0.02614583333333333
OU25,Netherlands Eredivisie,TUTTI,0.03,1.65,2.2,309,15.689999999999998,0.0507766990291262,0.5372168284789643,1.973980582524272,3,3,0.02445783132530122
OU25,Portugal Primeira Liga,TUTTI,0.03,1.8,2.0,154,7.680000000000004,0.0498701298701299,0.5584415584415584,1.8912987012987017,3,3,0.01945945945945946
OU25,Netherlands Eredivisie,UNDER25,0.03,1.65,2.2,209,10.080000000000002,0.048229665071770345,0.5167464114832536,2.0342583732057418,3,3,0.012950819672131148
OU25,Netherlands Eredivisie,UNDER25,0.05,1.65,2.2,186,8.94,0.04806451612903226,0.5161290322580645,2.03494623655914,3,3,0.03746268656716418
OU25,Germany 2. Bundesliga,TUTTI,0.09,1.65,2.5,285,13.61,0.04775438596491228,0.47017543859649125,2.2257894736842103,3,3,0.022068965517241353
OU25,Netherlands Eredivisie,UNDER25,0.03,1.35,2.2,211,9.72,0.046066350710900476,0.5165876777251185,2.0303317535545022,3,3,0.012950819672131148
OU25,Netherlands Eredivisie,UNDER25,0.03,1.5,2.2,211,9.72,0.046066350710900476,0.5165876777251185,2.0303317535545022,3,3,0.012950819672131148
OU25,Netherlands Eredivisie,TUTTI,0.03,1.8,2.2,261,11.969999999999997,0.04586206896551723,0.5210727969348659,2.0199233716475096,3,3,0.024938271604938268
OU25,Netherlands Eredivisie,UNDER25,0.05,1.35,2.2,188,8.579999999999998,0.045638297872340416,0.5159574468085106,2.030531914893617,3,3,0.03746268656716418
OU25,Netherlands Eredivisie,UNDER25,0.05,1.5,2.2,188,8.579999999999998,0.045638297872340416,0.5159574468085106,2.030531914893617,3,3,0.03746268656716418
OU25,Turkey Super Lig,UNDER25,0.03,1.35,2.2,249,10.950000000000001,0.043975903614457836,0.5341365461847389,1.972690763052209,3,3,0.015567010309278357
OU25,Turkey Super Lig,UNDER25,0.03,1.5,2.2,249,10.950000000000001,0.043975903614457836,0.5341365461847389,1.972690763052209,3,3,0.015567010309278357
OU25,Greece Super League,TUTTI,0.03,1.8,4.0,443,19.31,0.043589164785553046,0.4853273137697517,2.1873589164785554,3,3,0.033267973856209145
OU25,Scotland League One,TUTTI,0.07,1.35,2.2,195,8.329999999999997,0.0427179487179487,0.5538461538461539,1.9034358974358976,3,3,0.012173913043478224
OU25,Germany 2. Bundesliga,TUTTI,0.09,1.35,2.5,288,12.209999999999997,0.04239583333333333,0.46875,2.218993055555556,3,3,0.022068965517241353
OU25,Germany 2. Bundesliga,TUTTI,0.09,1.5,2.5,288,12.209999999999997,0.04239583333333333,0.46875,2.218993055555556,3,3,0.022068965517241353
OU25,Greece Super League,TUTTI,0.03,1.8,,444,18.309999999999995,0.04123873873873873,0.48423423423423423,2.1946396396396395,3,3,0.033267973856209145
OU25,Germany 2. Bundesliga,UNDER25,0.09,1.35,2.5,274,11.280000000000001,0.041167883211678837,0.4635036496350365,2.2406204379562045,3,3,0.0057894736842105275
OU25,Germany 2. Bundesliga,UNDER25,0.09,1.5,2.5,274,11.280000000000001,0.041167883211678837,0.4635036496350365,2.2406204379562045,3,3,0.0057894736842105275
OU25,Germany 2. Bundesliga,UNDER25,0.09,1.65,2.5,274,11.280000000000001,0.041167883211678837,0.4635036496350365,2.2406204379562045,3,3,0.0057894736842105275
OU25,Germany 2. Bundesliga,UNDER25,0.09,1.8,2.5,274,11.280000000000001,0.041167883211678837,0.4635036496350365,2.2406204379562045,3,3,0.0057894736842105275
OU25,Scotland League One,TUTTI,0.07,1.5,2.2,194,7.889999999999998,0.040670103092783495,0.5515463917525774,1.9058247422680414,3,3,0.0026666666666666544
OU25,Italy Serie A,UNDER25,0.07,2.0,4.0,142,5.699999999999999,0.04014084507042253,0.44366197183098594,2.32887323943662,3,3,0.014545454545454542
OU25,Turkey Super Lig,TUTTI,0.03,1.65,2.0,233,9.32,0.04,0.5579399141630901,1.8693562231759655,3,3,0.03363636363636364
OU25,Netherlands Eredivisie,TUTTI,0.05,1.65,2.2,255,9.91,0.03886274509803921,0.5254901960784314,1.9836862745098038,3,3,0.0026027397260273903
OU25,Netherlands Eredivisie,TUTTI,0.07,1.8,2.2,190,7.039999999999999,0.037052631578947365,0.5157894736842106,2.023789473684211,3,3,0.0026984126984126973
OU25,Scotland League One,TUTTI,0.09,1.35,2.2,152,5.28,0.034736842105263156,0.5460526315789473,1.9132236842105264,3,3,0.0005263157894736438
OU25,Scotland League One,TUTTI,0.09,1.35,2.5,190,6.54,0.03442105263157895,0.5263157894736842,1.9943684210526316,3,3,0.0059016393442623
OU25,Italy Serie B,OVER25,0.03,1.35,4.0,708,13.550000000000004,0.01913841807909605,0.4562146892655367,2.2450564971751414,3,3,0.005811965811965819
OU25,Italy Serie B,OVER25,0.03,1.35,,708,13.550000000000004,0.01913841807909605,0.4562146892655367,2.2450564971751414,3,3,0.005811965811965819
OU25,Italy Serie B,OVER25,0.03,1.5,4.0,708,13.550000000000004,0.01913841807909605,0.4562146892655367,2.2450564971751414,3,3,0.005811965811965819
OU25,Italy Serie B,OVER25,0.03,1.5,,708,13.550000000000004,0.01913841807909605,0.4562146892655367,2.2450564971751414,3,3,0.005811965811965819
OU25,Italy Serie B,OVER25,0.03,1.65,4.0,708,13.550000000000004,0.01913841807909605,0.4562146892655367,2.2450564971751414,3,3,0.005811965811965819
OU25,Italy Serie B,OVER25,0.03,1.65,,708,13.550000000000004,0.01913841807909605,0.4562146892655367,2.2450564971751414,3,3,0.005811965811965819
OU25,Italy Serie B,OVER25,0.03,1.8,4.0,696,11.600000000000001,0.01666666666666667,0.4525862068965517,2.25375,3,3,0.008326693227091633
OU25,Italy Serie B,OVER25,0.03,1.8,,696,11.600000000000001,0.01666666666666667,0.4525862068965517,2.25375,3,3,0.008326693227091633
OU25,Italy Serie B,OVER25,0.03,1.35,3.0,705,10.14,0.014382978723404256,0.4553191489361702,2.2412482269503546,3,3,0.005811965811965819
OU25,Italy Serie B,OVER25,0.03,1.5,3.0,705,10.14,0.014382978723404256,0.4553191489361702,2.2412482269503546,3,3,0.005811965811965819
OU25,Italy Serie B,OVER25,0.03,1.65,3.0,705,10.14,0.014382978723404256,0.4553191489361702,2.2412482269503546,3,3,0.005811965811965819
OU25,Italy Serie B,OVER25,0.03,1.8,3.0,693,8.189999999999998,0.011818181818181814,0.45165945165945165,2.24991341991342,3,3,0.008326693227091633
OU25,Scotland Championship,TUTTI,0.03,1.8,2.2,238,0.5299999999999967,0.002226890756302507,0.5042016806722689,1.9897899159663868,3,3,0.0008421052631578792
