test_season,date,league,selection,edge,odds,profit_units
2526,2025-12-14,Bundesliga,A,0.1802690824209059,2.12,-1.0
2526,2025-12-14,Bundesliga,A,0.10339241003343558,2.21,1.21
2526,2025-12-14,La Liga,A,0.13422281445106599,1.6,0.6000000000000001
2526,2025-12-14,La Liga,A,0.08492692006068558,2.75,-1.0
2526,2025-12-14,La Liga,D,0.0935822521443016,3.32,-1.0
2526,2025-12-14,Ligue 1,A,0.15318435821765097,1.78,0.78
2526,2025-12-14,Ligue 1,A,0.06188050019640487,5.97,-1.0
2526,2025-12-14,Ligue 1,A,0.09150618239660066,5.76,-1.0
2526,2025-12-14,Ligue 1,A,0.09945470838363735,3.67,-1.0
2526,2025-12-14,Ligue 1,A,0.04400200410906563,4.54,-1.0
2526,2025-12-14,Premier League,A,0.08688353224082423,3.85,-1.0
2526,2025-12-14,Premier League,A,0.11400046687028131,1.83,0.8300000000000001
2526,2025-12-14,Premier League,A,0.10620504336034603,2.76,-1.0
2526,2025-12-14,Premier League,A,0.06553113652746562,2.22,-1.0
2526,2025-12-14,Premier League,A,0.08553686070084682,2.0,1.0
2526,2025-12-14,Serie A,A,0.106455257102604,2.51,1.5099999999999998
2526,2025-12-14,Serie A,D,0.09786912770828282,3.42,-1.0
2526,2025-12-14,Serie A,H,0.20196789194345188,6.37,-1.0
2526,2025-12-14,Serie A,D,0.096100830598288,4.54,3.54
2526,2025-12-14,Serie A,A,0.11836085561685994,1.86,-1.0
2526,2025-12-15,La Liga,A,0.13269782858531065,2.69,-1.0
2526,2025-12-15,Premier League,D,0.07079751646508445,3.98,2.98
2526,2025-12-15,Serie A,D,0.07108971984355161,3.17,-1.0
2526,2025-12-19,Bundesliga,D,0.08162327227710026,4.47,-1.0
2526,2025-12-19,La Liga,D,0.07122812676113538,3.19,2.19
2526,2025-12-20,Bundesliga,A,0.08896115091226348,3.01,-1.0
2526,2025-12-20,Bundesliga,A,0.09671975727508081,3.02,2.02
2526,2025-12-20,Bundesliga,A,0.09501773820252118,2.51,-1.0
2526,2025-12-20,Bundesliga,A,0.15235419736115452,3.18,2.18
2526,2025-12-20,Bundesliga,A,0.11417413490563821,3.29,-1.0
2526,2025-12-20,Bundesliga,A,0.15282155663059105,2.7,1.7000000000000002
2526,2025-12-20,La Liga,A,0.11717672614288366,2.15,-1.0
2526,2025-12-20,La Liga,D,0.0499301034189224,3.02,-1.0
2526,2025-12-20,La Liga,A,0.13704981696176144,2.07,-1.0
2526,2025-12-20,La Liga,D,0.036351510916972585,6.82,-1.0
2526,2025-12-20,Premier League,D,0.03455984214136659,4.44,3.4400000000000004
2526,2025-12-20,Premier League,D,0.013799428289935162,3.95,2.95
2526,2025-12-20,Premier League,A,0.13774075985454015,1.57,0.5700000000000001
2526,2025-12-20,Premier League,A,0.07351532962637874,2.76,-1.0
2526,2025-12-20,Premier League,A,0.028325772757896828,11.88,-1.0
2526,2025-12-20,Premier League,A,0.13404629930322481,2.47,-1.0
2526,2025-12-20,Premier League,A,0.1497469867884848,2.02,1.02
2526,2025-12-20,Premier League,A,0.09523710636844723,2.05,1.0499999999999998
2526,2025-12-20,Serie A,D,0.06958951027075383,3.22,-1.0
2526,2025-12-20,Serie A,D,0.0809770629539564,3.76,2.76
2526,2025-12-21,Bundesliga,A,0.031238531268525938,1.13,0.1299999999999999
2526,2025-12-21,Bundesliga,A,0.07915603559547946,4.02,-1.0
2526,2025-12-21,La Liga,A,0.09392842441058286,5.36,-1.0
2526,2025-12-21,La Liga,A,0.13353252744266775,3.05,-1.0
2526,2025-12-21,La Liga,A,0.1049567102118728,1.65,0.6499999999999999
2526,2025-12-21,La Liga,A,0.13391108065305057,1.82,0.8200000000000001
2526,2025-12-21,Premier League,A,0.11033953384884654,3.26,-1.0
2526,2025-12-21,Serie A,D,0.08815343335286835,3.14,2.14
2526,2025-12-21,Serie A,D,0.09424342766010868,3.26,-1.0
2526,2025-12-21,Serie A,A,0.11594205250687345,1.94,0.94
2526,2025-12-21,Serie A,A,0.06583547462017358,3.19,2.19
2526,2025-12-22,La Liga,D,0.0537771344473047,3.46,-1.0
2526,2025-12-22,Premier League,A,0.08799654027584375,2.93,-1.0
2526,2025-12-26,Premier League,A,0.07475416023810233,2.67,-1.0
2526,2025-12-27,Premier League,A,0.047951955578985184,7.34,-1.0
2526,2025-12-27,Premier League,A,0.12000954501631544,2.98,-1.0
2526,2025-12-27,Premier League,A,0.18391322041113672,1.96,-1.0
2526,2025-12-27,Premier League,H,0.007542484658884185,1.84,-1.0
2526,2025-12-27,Premier League,D,0.04885953643793023,6.31,-1.0
2526,2025-12-27,Premier League,A,0.09139686752766263,1.59,0.5900000000000001
2526,2025-12-27,Premier League,A,0.10853436309375408,2.59,1.5899999999999999
2526,2025-12-27,Serie A,A,0.12256343763712452,1.82,0.8200000000000001
2526,2025-12-27,Serie A,A,0.14810224826641882,2.27,-1.0
2526,2025-12-27,Serie A,A,0.13532349300457835,1.46,0.45999999999999996
2526,2025-12-27,Serie A,D,0.08894620188162439,3.28,-1.0
2526,2025-12-27,Serie A,A,0.13415768405791517,2.43,-1.0
2526,2025-12-28,Premier League,A,0.09579318780855667,3.19,2.19
2526,2025-12-28,Premier League,A,0.15594059556300144,2.8,-1.0
2526,2025-12-28,Serie A,A,0.1250254149904445,2.05,1.0499999999999998
2526,2025-12-28,Serie A,A,0.08558169521661674,4.73,-1.0
2526,2025-12-28,Serie A,A,0.14864844524760734,1.55,0.55
2526,2025-12-28,Serie A,D,0.0850784143158764,4.7,-1.0
2526,2025-12-29,Serie A,D,0.07948964980158951,3.58,-1.0
2526,2025-12-30,Premier League,H,0.022943949663843166,1.43,0.42999999999999994
2526,2025-12-30,Premier League,A,0.0898239451281655,1.59,0.5900000000000001
2526,2025-12-30,Premier League,A,0.03432859136564473,5.81,-1.0
2526,2025-12-30,Premier League,A,0.0344665199451038,8.09,-1.0
2526,2025-12-30,Premier League,A,0.08355489409409333,3.7,2.7
2526,2025-12-30,Premier League,A,0.1401791015604525,2.04,-1.0
2526,2026-01-01,Premier League,A,0.08614376519436096,3.35,-1.0
2526,2026-01-01,Premier League,A,0.06644193482814387,3.4,-1.0
2526,2026-01-01,Premier League,D,0.03135360637998716,4.41,3.41
2526,2026-01-01,Premier League,A,0.06272624489327228,1.39,-1.0
2526,2026-01-02,La Liga,A,0.09777497328681392,4.46,-1.0
2526,2026-01-02,Ligue 1,A,0.07865096090361262,2.74,1.7400000000000002
2526,2026-01-02,Serie A,A,0.10451858796761526,1.55,0.55
2526,2026-01-03,La Liga,A,0.10416255425703433,4.0,-1.0
2526,2026-01-03,La Liga,A,0.10428447620889608,2.18,1.1800000000000002
2526,2026-01-03,La Liga,A,0.0969023485274807,1.51,0.51
2526,2026-01-03,La Liga,A,0.1321029735935184,2.54,-1.0
2526,2026-01-03,Ligue 1,A,0.07659808448102673,3.92,2.92
2526,2026-01-03,Ligue 1,D,0.10298216662371901,3.72,-1.0
2526,2026-01-03,Ligue 1,A,0.07686024123156449,2.53,-1.0
2526,2026-01-03,Premier League,D,0.07749469857442359,3.74,-1.0
2526,2026-01-03,Premier League,A,0.06315200119244324,1.48,0.48
2526,2026-01-03,Premier League,A,0.03177543386037335,6.56,-1.0
2526,2026-01-03,Premier League,A,0.0462290315293154,2.82,-1.0
2526,2026-01-03,Serie A,D,0.09543270915489238,3.22,-1.0
2526,2026-01-03,Serie A,A,0.06392266767202151,4.94,-1.0
2526,2026-01-03,Serie A,D,0.08310973461924726,3.15,2.15
2526,2026-01-03,Serie A,D,0.05226870233819961,5.52,4.52
2526,2026-01-03,Serie A,A,0.08019439292765759,4.2,-1.0
2526,2026-01-04,La Liga,A,0.09681515090011172,5.02,-1.0
2526,2026-01-04,La Liga,A,0.09109579015762498,3.34,2.34
2526,2026-01-04,La Liga,A,0.07947760411064003,5.99,-1.0
2526,2026-01-04,La Liga,A,0.10541865558497704,4.48,3.4800000000000004
2526,2026-01-04,La Liga,A,0.12204213156394877,1.92,-1.0
2526,2026-01-04,Ligue 1,A,0.15387594328385656,4.04,-1.0
2526,2026-01-04,Ligue 1,A,0.12221360953172572,3.66,-1.0
2526,2026-01-04,Ligue 1,A,0.10520518055035952,4.37,-1.0
2526,2026-01-04,Ligue 1,A,0.0660427966687622,11.34,10.34
2526,2026-01-04,Ligue 1,A,0.04674482080586004,14.25,-1.0
2526,2026-01-04,Premier League,A,0.14914227171993844,3.1,2.1
2526,2026-01-04,Premier League,A,0.1252373972209953,1.92,-1.0
2526,2026-01-04,Premier League,A,0.09415943394957671,2.56,-1.0
2526,2026-01-04,Premier League,A,0.0627184871326045,4.66,-1.0
2526,2026-01-04,Premier League,A,0.06143907764166895,4.89,-1.0
2526,2026-01-04,Premier League,D,0.048712901874599535,3.65,2.65
2526,2026-01-04,Serie A,D,0.08257387700141239,3.55,-1.0
2526,2026-01-04,Serie A,D,0.045349393199052485,4.75,-1.0
2526,2026-01-04,Serie A,A,0.136840053022515,2.31,1.31
2526,2026-01-04,Serie A,A,0.10511619604798578,2.86,1.8599999999999999
2526,2026-01-06,Premier League,A,0.1207714090042541,2.3,1.2999999999999998
2526,2026-01-06,Serie A,A,0.06838803596837584,1.74,0.74
2526,2026-01-06,Serie A,A,0.06333112017317477,1.74,0.74
2526,2026-01-06,Serie A,A,0.1292466408858669,1.68,0.6799999999999999
2526,2026-01-07,Premier League,A,0.05223849424994381,3.27,-1.0
2526,2026-01-07,Premier League,A,0.0680369343054951,4.36,-1.0
2526,2026-01-07,Premier League,A,0.1303479577738409,1.7,-1.0
2526,2026-01-07,Premier League,A,0.022961405216919084,2.31,-1.0
2526,2026-01-07,Premier League,A,0.06453214661554629,4.85,-1.0
2526,2026-01-07,Premier League,A,0.14399484641053528,2.07,-1.0
2526,2026-01-07,Premier League,A,0.03585398215972044,7.27,-1.0
2526,2026-01-07,Premier League,A,0.06552039005820731,5.02,-1.0
2526,2026-01-07,Serie A,A,0.06545564706717233,2.57,1.5699999999999998
2526,2026-01-07,Serie A,A,0.08072344446239865,3.12,-1.0
2526,2026-01-07,Serie A,D,0.07469742560716197,4.72,3.7199999999999998
2526,2026-01-07,Serie A,A,0.09981253977501725,1.36,0.3600000000000001
2526,2026-01-07,Serie A,A,0.11152225518069242,3.36,2.36
2526,2026-01-08,Premier League,D,0.06421703225100567,4.11,3.1100000000000003
2526,2026-01-08,Serie A,A,0.08674721789159562,3.12,-1.0
2526,2026-01-08,Serie A,D,0.06507783014989149,4.34,3.34
2526,2026-01-09,Bundesliga,A,0.13829423620051579,1.99,-1.0
2526,2026-01-09,La Liga,A,0.10838704362882956,2.43,1.4300000000000002
2526,2026-01-10,Bundesliga,A,0.07533525054566659,4.49,-1.0
2526,2026-01-10,Bundesliga,A,0.22867132680585517,2.3,-1.0
2526,2026-01-10,Bundesliga,D,0.0814139949705597,3.88,-1.0
2526,2026-01-10,Bundesliga,A,0.14377249609162046,3.57,-1.0
2526,2026-01-10,La Liga,A,0.09422631534856118,3.07,-1.0
2526,2026-01-10,La Liga,A,0.13443493441829513,1.9,-1.0
2526,2026-01-10,La Liga,D,0.11382973922415796,3.18,2.18
2526,2026-01-10,La Liga,D,0.03398314990992002,4.32,-1.0
2526,2026-01-10,Serie A,D,0.11032933971853495,3.9,-1.0
2526,2026-01-10,Serie A,A,0.11390846551851408,4.02,-1.0
2526,2026-01-10,Serie A,D,0.04792211780389971,3.97,-1.0
2526,2026-01-10,Serie A,D,0.0865201431308617,3.32,2.32
2526,2026-01-11,Bundesliga,A,0.06882793738840468,18.06,-1.0
2526,2026-01-11,Bundesliga,D,0.11383487730993497,3.63,-1.0
2526,2026-01-11,La Liga,A,0.1281843233206853,2.31,-1.0
2526,2026-01-11,La Liga,A,0.05337264007215092,4.46,-1.0
2526,2026-01-11,Serie A,A,0.12712261675923892,2.01,-1.0
2526,2026-01-11,Serie A,A,0.08290677103846036,4.91,-1.0
2526,2026-01-11,Serie A,A,0.12412064968640063,2.88,1.88
2526,2026-01-11,Serie A,A,0.14264127580611152,2.31,1.31
2526,2026-01-12,La Liga,A,0.15618837159441828,2.71,1.71
2526,2026-01-12,Serie A,A,0.07821407653560453,3.96,-1.0
2526,2026-01-12,Serie A,D,0.08478172524413347,5.77,-1.0
2526,2026-01-13,Bundesliga,D,0.04013206329904237,5.18,-1.0
2526,2026-01-13,Bundesliga,D,0.07307667552253805,3.74,-1.0
2526,2026-01-13,Bundesliga,A,0.092373353983705,4.2,-1.0
2526,2026-01-14,Bundesliga,A,0.05809414844822414,1.22,0.21999999999999997
2526,2026-01-14,Bundesliga,A,0.09738506912054382,3.87,-1.0
2526,2026-01-14,Bundesliga,A,0.09510212203471843,4.3,-1.0
2526,2026-01-14,Bundesliga,D,0.09362931493920407,3.58,-1.0
2526,2026-01-14,Serie A,D,0.037442041160315936,8.06,-1.0
2526,2026-01-14,Serie A,A,0.050980479494021166,10.2,-1.0
2526,2026-01-15,Bundesliga,A,0.12140939720065469,2.81,-1.0
2526,2026-01-15,Serie A,A,0.15358707010496192,2.47,1.4700000000000002
2526,2026-01-15,Serie A,A,0.14927353354330114,2.1,1.1
2526,2026-01-16,Bundesliga,A,0.12466387103568494,2.49,-1.0
2526,2026-01-16,La Liga,D,0.053192817687730376,3.43,-1.0
2526,2026-01-16,Ligue 1,D,0.044989989809618935,4.15,-1.0
2526,2026-01-16,Ligue 1,A,0.04383096439108468,8.43,-1.0
2526,2026-01-16,Serie A,A,0.11259852464288778,1.55,-1.0
2526,2026-01-17,Bundesliga,A,0.047734921484581444,9.14,-1.0
2526,2026-01-17,Bundesliga,D,0.08769071983777776,3.53,-1.0
2526,2026-01-17,Bundesliga,A,0.10006892600183909,2.79,-1.0
2526,2026-01-17,Bundesliga,A,0.16005359191802332,2.65,-1.0
2526,2026-01-17,Bundesliga,A,0.13721217109869077,1.54,0.54
2526,2026-01-17,Bundesliga,D,0.11857290624296846,3.99,2.99
2526,2026-01-17,La Liga,A,0.03935582355613426,2.63,-1.0
2526,2026-01-17,La Liga,A,0.13461958559133624,2.2,-1.0
2526,2026-01-17,La Liga,A,0.04487352640456438,4.99,-1.0
2526,2026-01-17,La Liga,D,0.0342143848776489,8.13,-1.0
2526,2026-01-17,Ligue 1,A,0.1689767477940216,1.59,0.5900000000000001
2526,2026-01-17,Ligue 1,A,0.13378333556051777,7.24,-1.0
2526,2026-01-17,Ligue 1,A,0.12406778154003487,3.82,-1.0
2526,2026-01-17,Premier League,D,0.06491059017460937,3.97,-1.0
2526,2026-01-17,Premier League,A,0.043024309481554224,3.41,-1.0
2526,2026-01-17,Premier League,D,0.03935274180905862,6.4,5.4
2526,2026-01-17,Premier League,A,0.09029777193607053,1.94,-1.0
2526,2026-01-17,Premier League,A,0.08535037988341865,1.54,-1.0
2526,2026-01-17,Premier League,A,0.15678897800762565,2.74,-1.0
2526,2026-01-17,Premier League,D,0.052923538761737304,3.91,-1.0
2526,2026-01-17,Serie A,A,0.11903017202226929,1.5,-1.0
2526,2026-01-17,Serie A,A,0.05123507841483377,7.48,-1.0
2526,2026-01-17,Serie A,A,0.13457691091403323,1.41,0.4099999999999999
2526,2026-01-18,Bundesliga,A,0.11651260225846416,2.44,-1.0
2526,2026-01-18,Bundesliga,A,0.13940828739984132,4.98,-1.0
2526,2026-01-18,La Liga,A,0.04544181443994616,10.03,-1.0
2526,2026-01-18,La Liga,A,0.12310690419359385,3.86,-1.0
2526,2026-01-18,La Liga,A,0.15710300416827244,3.26,2.26
2526,2026-01-18,La Liga,A,0.13884350850922478,1.56,-1.0
2526,2026-01-18,Ligue 1,A,0.040980853042644455,5.02,-1.0
2526,2026-01-18,Ligue 1,A,0.16274680848007067,2.38,1.38
2526,2026-01-18,Ligue 1,D,0.07714406033739335,3.9,2.9
2526,2026-01-18,Ligue 1,A,0.056898015877950125,5.58,-1.0
2526,2026-01-18,Premier League,A,0.12772763844023075,5.09,4.09
2526,2026-01-18,Premier League,A,0.10207131540557102,1.7,-1.0
2526,2026-01-18,Serie A,D,0.0893180785306395,3.3,-1.0
2526,2026-01-18,Serie A,A,0.07393701157391673,11.59,-1.0
2526,2026-01-18,Serie A,A,0.14423000953477672,2.87,-1.0
2526,2026-01-18,Serie A,A,0.12527417502485233,2.13,1.13
2526,2026-01-19,La Liga,A,0.12488321742634229,3.16,-1.0
2526,2026-01-19,Premier League,A,0.08764928928413546,3.75,-1.0
2526,2026-01-19,Serie A,A,0.08202253779196528,3.03,-1.0
2526,2026-01-19,Serie A,D,0.0833086602131774,2.94,-1.0
2526,2026-01-23,Bundesliga,A,0.11969900093463642,2.72,-1.0
2526,2026-01-23,La Liga,A,0.08904464973966708,3.21,-1.0
2526,2026-01-23,Ligue 1,A,0.04932111240965131,1.29,0.29000000000000004
2526,2026-01-23,Serie A,D,0.0334666696782937,7.18,-1.0
2526,2026-01-24,Bundesliga,A,0.05053226696204982,20.62,19.62
2526,2026-01-24,Bundesliga,A,0.14548003054804381,2.33,1.33
2526,2026-01-24,Bundesliga,A,0.15232500387915715,1.56,0.56
2526,2026-01-24,Bundesliga,D,0.07364752633628216,4.23,-1.0
2526,2026-01-24,Bundesliga,A,0.20398612257762577,2.91,-1.0
2526,2026-01-24,Bundesliga,A,0.1575014048312,2.03,1.0299999999999998
2526,2026-01-24,La Liga,A,0.13327826591208358,2.58,-1.0
2526,2026-01-24,La Liga,A,0.08549325177636802,3.07,-1.0
2526,2026-01-24,La Liga,D,0.06798176618229973,3.15,-1.0
2526,2026-01-24,La Liga,A,0.14034935369640833,2.0,1.0
2526,2026-01-24,Ligue 1,A,0.1694687753293782,1.99,-1.0
2526,2026-01-24,Ligue 1,D,0.052820822588385385,3.65,-1.0
2526,2026-01-24,Ligue 1,A,0.082521736684779,3.97,2.97
2526,2026-01-24,Premier League,A,0.08113161967025684,1.89,-1.0
2526,2026-01-24,Premier League,A,0.14260128709472553,2.05,-1.0
2526,2026-01-24,Premier League,A,0.12172890981264284,2.71,-1.0
2526,2026-01-24,Premier League,D,0.045199364585888,6.68,-1.0
2526,2026-01-24,Premier League,A,0.07298626674970082,2.85,-1.0
2526,2026-01-24,Serie A,A,0.09159370047514345,5.51,-1.0
2526,2026-01-24,Serie A,D,0.095123542648649,3.81,-1.0
2526,2026-01-24,Serie A,A,0.15130129575817647,2.11,-1.0
2526,2026-01-25,Bundesliga,A,0.08552012643241447,3.78,-1.0
2526,2026-01-25,Bundesliga,A,0.1157760492441377,2.23,1.23
2526,2026-01-25,La Liga,A,0.1364010071169514,2.61,-1.0
2526,2026-01-25,La Liga,A,0.043865501119516856,10.0,-1.0
2526,2026-01-25,La Liga,D,0.05775561573803821,9.93,-1.0
2526,2026-01-25,La Liga,A,0.10179745982189578,3.77,-1.0
2526,2026-01-25,Ligue 1,A,0.13331868332533847,2.69,1.69
2526,2026-01-25,Ligue 1,D,0.07252044456994144,3.52,-1.0
2526,2026-01-25,Ligue 1,A,0.13224298939970747,1.7,0.7
2526,2026-01-25,Ligue 1,A,0.18424334687896227,2.34,1.3399999999999999
2526,2026-01-25,Ligue 1,A,0.07064502975733855,4.5,-1.0
2526,2026-01-25,Premier League,A,0.048853414556842584,5.89,4.89
2526,2026-01-25,Premier League,A,0.12078115778898121,4.02,3.0199999999999996
2526,2026-01-25,Premier League,A,0.12741152546656387,2.0,1.0
2526,2026-01-25,Premier League,A,0.05766413837034773,3.54,2.54
2526,2026-01-25,Serie A,A,0.0636056942212393,7.65,-1.0
2526,2026-01-25,Serie A,A,0.15906956668462074,2.56,-1.0
2526,2026-01-25,Serie A,A,0.10657650253714712,3.9,-1.0
2526,2026-01-25,Serie A,A,0.12088593042349943,2.87,-1.0
2526,2026-01-25,Serie A,A,0.07715604428862041,4.13,-1.0
2526,2026-01-26,La Liga,A,0.15883031506879008,3.93,-1.0
2526,2026-01-26,Premier League,A,0.10936148253840489,2.92,-1.0
2526,2026-01-26,Serie A,A,0.14995424622578923,2.75,1.75
2526,2026-01-27,Bundesliga,A,0.0975544029198886,1.81,-1.0
2526,2026-01-27,Bundesliga,A,0.09829347101529456,2.0,1.0
2526,2026-01-30,Bundesliga,A,0.1130038090979898,3.44,-1.0
2526,2026-01-30,La Liga,A,0.07116485946759832,4.47,3.4699999999999998
2526,2026-01-30,Ligue 1,A,0.08554468461668477,7.25,-1.0
2526,2026-01-30,Serie A,D,0.07167435875993167,2.93,-1.0
2526,2026-01-31,Bundesliga,D,0.08756873607800769,3.22,-1.0
2526,2026-01-31,Bundesliga,A,0.16672086775249423,2.21,1.21
2526,2026-01-31,Bundesliga,A,0.09096021709508917,1.26,-1.0
2526,2026-01-31,Bundesliga,A,0.12214987690664972,4.3,-1.0
2526,2026-01-31,Bundesliga,D,0.11012479461972252,4.44,-1.0
2526,2026-01-31,Bundesliga,A,0.13502678764270404,2.79,-1.0
2526,2026-01-31,La Liga,A,0.06901225748626327,1.33,0.33000000000000007
2526,2026-01-31,La Liga,A,0.06337693026800251,1.6,-1.0
2526,2026-01-31,La Liga,A,0.11358612586639039,2.53,-1.0
2526,2026-01-31,La Liga,A,0.05635016427826084,2.77,-1.0
2526,2026-01-31,Ligue 1,A,0.16311489806099896,4.31,-1.0
2526,2026-01-31,Ligue 1,A,0.1212652654423691,3.31,-1.0
2526,2026-01-31,Ligue 1,A,0.13299094711125858,1.88,-1.0
2526,2026-01-31,Premier League,A,0.10403033009733878,4.13,-1.0
2526,2026-01-31,Premier League,D,0.04038377027426379,4.53,-1.0
2526,2026-01-31,Premier League,A,0.13634213000113427,1.54,0.54
2526,2026-01-31,Premier League,A,0.04547373322822365,4.12,-1.0
2526,2026-01-31,Premier League,A,0.08286334714322924,2.31,1.31
2526,2026-01-31,Serie A,A,0.10313391064100602,3.71,-1.0
2526,2026-01-31,Serie A,D,0.059413311105383004,3.46,-1.0
2526,2026-01-31,Serie A,A,0.06967634489010321,2.59,1.5899999999999999
2526,2026-02-01,Bundesliga,A,0.08181188150133106,11.13,-1.0
2526,2026-02-01,Bundesliga,A,0.08164604509780951,4.53,-1.0
2526,2026-02-01,La Liga,A,0.11665807361665209,3.33,-1.0
2526,2026-02-01,La Liga,A,0.09006841841200092,4.31,-1.0
2526,2026-02-01,La Liga,A,0.10631538181856409,2.76,-1.0
2526,2026-02-01,La Liga,A,0.05040478860994575,10.69,-1.0
2526,2026-02-01,Ligue 1,A,0.11309107961465875,3.48,-1.0
2526,2026-02-01,Ligue 1,A,0.11229002327460694,3.83,-1.0
2526,2026-02-01,Ligue 1,A,0.0767699425346064,3.45,-1.0
2526,2026-02-01,Ligue 1,A,0.13526561245064106,1.58,0.5800000000000001
2526,2026-02-01,Ligue 1,A,0.16641482123003337,4.93,-1.0
2526,2026-02-01,Premier League,A,0.11575305381351153,3.46,2.46
2526,2026-02-01,Premier League,A,0.02455557570227429,5.2,-1.0
2526,2026-02-01,Premier League,A,0.10722769727048054,3.88,-1.0
2526,2026-02-01,Premier League,A,0.15696466763924377,1.71,-1.0
2526,2026-02-01,Serie A,A,0.12725852041768293,3.06,-1.0
2526,2026-02-01,Serie A,A,0.12352578249019797,1.28,0.28
2526,2026-02-01,Serie A,A,0.10111568857392117,1.44,0.43999999999999995
2526,2026-02-01,Serie A,D,0.110035555663211,3.05,-1.0
2526,2026-02-02,La Liga,A,0.08345390231488331,3.05,-1.0
2526,2026-02-02,Premier League,A,0.08297237474230296,4.73,-1.0
2526,2026-02-02,Serie A,A,0.18226541031529142,1.91,-1.0
2526,2026-02-03,Serie A,A,0.08718150169423161,2.5,1.5
2526,2026-02-06,Bundesliga,A,0.11020858786121074,3.52,-1.0
2526,2026-02-06,La Liga,A,0.0549057256156196,4.06,3.0599999999999996
2526,2026-02-06,Ligue 1,A,0.15930592019579537,1.55,-1.0
2526,2026-02-06,Premier League,A,0.08369859464722013,3.37,-1.0
2526,2026-02-06,Serie A,A,0.09403848565760925,3.1,-1.0
2526,2026-02-07,Bundesliga,A,0.13608775863788344,4.17,-1.0
2526,2026-02-07,Bundesliga,A,0.1510745223122542,2.41,1.4100000000000001
2526,2026-02-07,Bundesliga,A,0.13821800111504445,1.99,-1.0
2526,2026-02-07,Bundesliga,A,0.08406270041481506,3.41,-1.0
2526,2026-02-07,Bundesliga,A,0.12135109045809167,1.8,-1.0
2526,2026-02-07,Bundesliga,A,0.07880962901658062,1.71,0.71
2526,2026-02-07,La Liga,D,0.027464396825109122,8.3,-1.0
2526,2026-02-07,La Liga,D,0.030245443506252495,3.97,-1.0
2526,2026-02-07,Ligue 1,A,0.11774163644062169,3.35,-1.0
2526,2026-02-07,Ligue 1,A,0.18407943715425243,4.19,-1.0
2526,2026-02-07,Ligue 1,A,0.11193939411665088,1.69,0.69
2526,2026-02-07,Premier League,A,0.031273116926786554,14.08,-1.0
2526,2026-02-07,Premier League,A,0.11949188126485488,2.46,-1.0
2526,2026-02-07,Premier League,A,0.10964559829380222,2.14,1.1400000000000001
2526,2026-02-07,Premier League,A,0.16034130473059244,3.64,2.64
2526,2026-02-07,Premier League,A,0.06606896348844526,4.97,-1.0
2526,2026-02-07,Premier League,A,0.06588934586928674,3.51,2.51
2526,2026-02-07,Premier League,A,0.11809310455196498,1.65,0.6499999999999999
2526,2026-02-07,Serie A,A,0.04479818349923975,4.7,-1.0
2526,2026-02-07,Serie A,A,0.08237982201964178,1.91,0.9099999999999999
2526,2026-02-08,Bundesliga,A,0.05200286350073312,8.44,-1.0
2526,2026-02-08,Bundesliga,A,0.14597278044380535,2.05,1.0499999999999998
2526,2026-02-08,La Liga,A,0.14284422281453157,3.69,2.69
2526,2026-02-08,La Liga,D,0.07435856275504496,3.8,-1.0
2526,2026-02-08,La Liga,A,0.050872725863779666,6.15,5.15
2526,2026-02-08,La Liga,A,0.08658173535355906,3.51,-1.0
2526,2026-02-08,La Liga,A,0.12814543124318678,1.51,0.51
2526,2026-02-08,Ligue 1,A,0.1425122774281818,2.21,-1.0
2526,2026-02-08,Ligue 1,A,0.10862656829742895,2.87,-1.0
2526,2026-02-08,Ligue 1,A,0.14780657092957755,1.91,-1.0
2526,2026-02-08,Ligue 1,A,0.1369744607326236,2.13,-1.0
2526,2026-02-08,Ligue 1,D,0.04884236806529038,5.02,-1.0
2526,2026-02-08,Premier League,A,0.10950641387697718,3.68,2.68
2526,2026-02-08,Premier League,A,0.14453681581415234,2.76,1.7599999999999998
2526,2026-02-08,Serie A,D,0.06159304361072876,3.91,-1.0
2526,2026-02-08,Serie A,A,0.09247740025214245,7.57,-1.0
2526,2026-02-08,Serie A,A,0.11879377894797133,2.59,-1.0
2526,2026-02-08,Serie A,A,0.15688836070529533,1.44,0.43999999999999995
2526,2026-02-09,La Liga,A,0.13361950064387748,4.53,-1.0
2526,2026-02-09,Serie A,A,0.09042654519239582,8.42,-1.0
2526,2026-02-09,Serie A,D,0.10350260703680633,4.08,-1.0
2526,2026-02-10,Premier League,A,0.010770106579666872,5.66,-1.0
2526,2026-02-10,Premier League,A,0.07366325694382991,2.91,1.9100000000000001
2526,2026-02-10,Premier League,A,0.14335658959022352,2.2,1.2000000000000002
2526,2026-02-10,Premier League,A,0.0926104377069823,1.7,-1.0
2526,2026-02-11,Premier League,A,0.08529690536937609,3.79,-1.0
2526,2026-02-11,Premier League,A,0.045126025648685536,6.18,5.18
2526,2026-02-11,Premier League,D,0.012927980591851518,5.33,-1.0
2526,2026-02-11,Premier League,A,0.04332742164308906,5.09,-1.0
2526,2026-02-11,Premier League,A,0.1296326321048078,1.72,0.72
2526,2026-02-12,Premier League,A,0.10645930676345938,1.69,-1.0
2526,2026-02-13,Bundesliga,D,0.09805932069989975,4.35,-1.0
2526,2026-02-13,La Liga,A,0.04688671537196171,2.64,-1.0
2526,2026-02-13,Ligue 1,A,0.09307865571026477,6.18,-1.0
